index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
21,200,15,1D,normal,compromise,0,Candidate 0,Candidate 10,1.441620984329081,Candidate 11,1.0775354240706094,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
22,200,15,1D,normal,compromise,0,Candidate 11,Candidate 5,1.1220237343257984,Candidate 7,1.992519926612829,Candidate 5,1.1220237343257984,Candidate 11,1.0,Candidate 11,1.0
23,200,15,1D,normal,compromise,0,Candidate 2,Candidate 10,1.4605307646669,Candidate 7,1.1048443378761577,Candidate 2,1.0,Candidate 6,1.0104543386976992,Candidate 2,1.0
24,200,15,1D,normal,compromise,0,Candidate 13,Candidate 13,1.0,Candidate 11,1.4306362847917768,Candidate 13,1.0,Candidate 13,1.0,Candidate 13,1.0
25,200,15,1D,normal,compromise,0,Candidate 6,Candidate 2,1.0377679083788818,Candidate 3,1.6299562358804784,Candidate 2,1.0377679083788818,Candidate 6,1.0,Candidate 6,1.0
26,200,15,1D,normal,compromise,0,Candidate 3,Candidate 8,1.577691888071054,Candidate 2,1.0244259493866201,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
27,200,15,1D,normal,compromise,0,Candidate 10,Candidate 0,1.0000195930524145,Candidate 8,1.9296770015158993,Candidate 0,1.0000195930524145,Candidate 10,1.0,Candidate 10,1.0
28,200,15,1D,normal,compromise,0,Candidate 0,Candidate 8,1.0028874791335158,Candidate 12,1.0102413137778208,Candidate 8,1.0028874791335158,Candidate 2,1.005514356039409,Candidate 8,1.0028874791335158
29,200,15,1D,normal,compromise,0,Candidate 4,Candidate 1,1.2054390379023487,Candidate 13,2.3381534477999293,Candidate 1,1.2054390379023487,Candidate 4,1.0,Candidate 4,1.0
30,200,15,1D,normal,compromise,0,Candidate 8,Candidate 2,1.0907908725967348,Candidate 0,1.016274108459609,Candidate 12,1.0840649856855575,Candidate 8,1.0,Candidate 9,1.0055029217474354
31,200,15,1D,normal,compromise,0,Candidate 10,Candidate 6,1.363416983842934,Candidate 4,1.3356156025449926,Candidate 3,1.0774497603299098,Candidate 10,1.0,Candidate 10,1.0
32,200,15,1D,normal,compromise,0,Candidate 2,Candidate 7,1.186458845800354,Candidate 6,1.2377933192714083,Candidate 7,1.186458845800354,Candidate 2,1.0,Candidate 2,1.0
33,200,15,1D,normal,compromise,0,Candidate 4,Candidate 9,1.1434885036822975,Candidate 4,1.0,Candidate 9,1.1434885036822975,Candidate 7,1.0004286516929854,Candidate 4,1.0
34,200,15,1D,normal,compromise,0,Candidate 4,Candidate 7,1.0509190221436786,Candidate 7,1.0509190221436786,Candidate 1,1.012184942686623,Candidate 7,1.0509190221436786,Candidate 4,1.0
35,200,15,1D,normal,compromise,0,Candidate 12,Candidate 3,1.626131531450084,Candidate 2,1.5535235949909525,Candidate 12,1.0,Candidate 12,1.0,Candidate 12,1.0
36,200,15,1D,normal,compromise,0,Candidate 7,Candidate 3,1.0582468796925377,Candidate 3,1.0582468796925377,Candidate 3,1.0582468796925377,Candidate 2,1.0134286341380176,Candidate 7,1.0
37,200,15,1D,normal,compromise,0,Candidate 14,Candidate 5,1.7438842052084398,Candidate 4,1.3893655642292184,Candidate 14,1.0,Candidate 14,1.0,Candidate 14,1.0
38,200,15,1D,normal,compromise,0,Candidate 9,Candidate 14,1.3355973919752953,Candidate 14,1.3355973919752953,Candidate 1,1.0068552947948008,Candidate 1,1.0068552947948008,Candidate 9,1.0
39,200,15,1D,normal,compromise,0,Candidate 4,Candidate 8,1.1772433927219577,Candidate 9,1.0043015105863533,Candidate 5,1.0076223641709403,Candidate 4,1.0,Candidate 4,1.0
40,200,15,1D,normal,compromise,0,Candidate 0,Candidate 8,1.806143758166884,Candidate 7,1.6283135768174724,Candidate 14,1.1208209634261364,Candidate 3,1.0041597389648935,Candidate 3,1.0041597389648935
41,200,15,1D,normal,compromise,0,Candidate 14,Candidate 12,1.044469008577884,Candidate 0,1.3096660647266212,Candidate 12,1.044469008577884,Candidate 14,1.0,Candidate 14,1.0
42,200,15,1D,normal,compromise,0,Candidate 9,Candidate 11,1.0475930234403885,Candidate 0,1.1048271246627481,Candidate 11,1.0475930234403885,Candidate 9,1.0,Candidate 9,1.0
43,200,15,1D,normal,compromise,0,Candidate 2,Candidate 14,1.0515066524740189,Candidate 1,1.3737190183461254,Candidate 14,1.0515066524740189,Candidate 10,1.0151682214282018,Candidate 2,1.0
44,200,15,1D,normal,compromise,0,Candidate 11,Candidate 0,1.0186697594191174,Candidate 11,1.0,Candidate 0,1.0186697594191174,Candidate 11,1.0,Candidate 0,1.0186697594191174
45,200,15,1D,normal,compromise,0,Candidate 13,Candidate 3,1.0944184491633575,Candidate 3,1.0944184491633575,Candidate 3,1.0944184491633575,Candidate 13,1.0,Candidate 13,1.0
46,200,15,1D,normal,compromise,0,Candidate 1,Candidate 0,1.1322834042203538,Candidate 9,1.0489721967022516,Candidate 0,1.1322834042203538,Candidate 11,1.009114904959342,Candidate 1,1.0
47,200,15,1D,normal,compromise,0,Candidate 0,Candidate 1,1.686549023016119,Candidate 14,1.332113304455249,Candidate 4,1.0011026505398037,Candidate 0,1.0,Candidate 0,1.0
48,200,15,1D,normal,compromise,0,Candidate 6,Candidate 10,1.0807343191372676,Candidate 10,1.0807343191372676,Candidate 10,1.0807343191372676,Candidate 12,1.0,Candidate 2,1.0041000049302187
49,200,15,1D,normal,compromise,0,Candidate 11,Candidate 0,1.04897346795139,Candidate 11,1.0,Candidate 0,1.04897346795139,Candidate 11,1.0,Candidate 11,1.0
0,200,15,1D,normal,compromise,0.1,Candidate 14,Candidate 12,1.0352060032011268,Candidate 13,1.4388944075234047,Candidate 14,1.0,Candidate 14,1.0,Candidate 14,1.0
1,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 14,1.0492785111638145,Candidate 10,1.0273422565910262,Candidate 14,1.0492785111638145,Candidate 2,1.0137082675123947,Candidate 11,1.0
2,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 2,1.013118580117213,Candidate 5,1.0,Candidate 11,1.0926921984459619,Candidate 5,1.0,Candidate 5,1.0
3,200,15,1D,normal,compromise,0.1,Candidate 7,Candidate 12,1.2549306204600956,Candidate 12,1.2549306204600956,Candidate 7,1.0,Candidate 11,1.0209851503315504,Candidate 7,1.0
4,200,15,1D,normal,compromise,0.1,Candidate 1,Candidate 14,1.6109595803793144,Candidate 12,1.1855175031949305,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
5,200,15,1D,normal,compromise,0.1,Candidate 9,Candidate 1,1.0306534781669472,Candidate 8,1.0966008665431999,Candidate 1,1.0306534781669472,Candidate 9,1.0,Candidate 9,1.0
6,200,15,1D,normal,compromise,0.1,Candidate 6,Candidate 7,1.5600125571113153,Candidate 2,1.055279522207568,Candidate 13,1.0672924056103135,Candidate 6,1.0,Candidate 6,1.0
7,200,15,1D,normal,compromise,0.1,Candidate 3,Candidate 4,1.0414556422205907,Candidate 2,1.1166490309423067,Candidate 4,1.0414556422205907,Candidate 3,1.0,Candidate 3,1.0
8,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 0,1.1763722904283642,Candidate 8,1.3386935247643523,Candidate 0,1.1763722904283642,Candidate 11,1.0,Candidate 11,1.0
9,200,15,1D,normal,compromise,0.1,Candidate 3,Candidate 0,1.314032092734078,Candidate 1,1.4061851649766057,Candidate 4,1.065595418002679,Candidate 3,1.0,Candidate 3,1.0
10,200,15,1D,normal,compromise,0.1,Candidate 8,Candidate 9,1.6576897084293694,Candidate 9,1.6576897084293694,Candidate 10,1.0951430832618914,Candidate 8,1.0,Candidate 3,1.0018978494877016
11,200,15,1D,normal,compromise,0.1,Candidate 10,Candidate 0,1.3625988853291546,Candidate 12,1.0785976523939156,Candidate 11,1.23313033052458,Candidate 10,1.0,Candidate 10,1.0
12,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 14,1.1837344367557032,Candidate 6,1.46841527178506,Candidate 2,1.0165506403055875,Candidate 13,1.0023211820051805,Candidate 5,1.0
13,200,15,1D,normal,compromise,0.1,Candidate 10,Candidate 14,1.4833254750720133,Candidate 6,1.0444887387002386,Candidate 7,1.046861682823612,Candidate 10,1.0,Candidate 10,1.0
14,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 4,1.1038196393485353,Candidate 14,1.1942325836430594,Candidate 14,1.1942325836430594,Candidate 5,1.0,Candidate 5,1.0
15,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 7,1.2725125025675261,Candidate 2,1.9402003312366047,Candidate 7,1.2725125025675261,Candidate 0,1.0099236402102387,Candidate 11,1.0
16,200,15,1D,normal,compromise,0.1,Candidate 14,Candidate 9,1.430187344968327,Candidate 5,1.096870663449531,Candidate 2,1.2050217333769795,Candidate 14,1.0,Candidate 14,1.0
17,200,15,1D,normal,compromise,0.1,Candidate 6,Candidate 7,1.177618366469566,Candidate 6,1.0,Candidate 7,1.177618366469566,Candidate 6,1.0,Candidate 6,1.0
18,200,15,1D,normal,compromise,0.1,Candidate 7,Candidate 10,1.2692786525270172,Candidate 14,2.4832249159295947,Candidate 0,1.0593396639768546,Candidate 7,1.0,Candidate 7,1.0
19,200,15,1D,normal,compromise,0.1,Candidate 13,Candidate 2,1.0944101982708905,Candidate 8,1.0001514696228542,Candidate 2,1.0944101982708905,Candidate 7,1.000753886745488,Candidate 8,1.0001514696228542
20,200,15,1D,normal,compromise,0.1,Candidate 13,Candidate 14,1.044182814811843,Candidate 10,2.644511581691957,Candidate 14,1.044182814811843,Candidate 13,1.0,Candidate 13,1.0
21,200,15,1D,normal,compromise,0.1,Candidate 4,Candidate 12,1.3077890220963873,Candidate 7,1.1789995812335803,Candidate 14,1.151797752210048,Candidate 4,1.0,Candidate 4,1.0
22,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 10,1.2236618089557765,Candidate 9,1.7552841850799858,Candidate 0,1.0859522038986709,Candidate 11,1.0,Candidate 14,1.0033519860106705
23,200,15,1D,normal,compromise,0.1,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 12,1.2585560216508083,Candidate 0,1.0,Candidate 0,1.0
24,200,15,1D,normal,compromise,0.1,Candidate 14,Candidate 2,1.057419965219867,Candidate 5,2.899636618635199,Candidate 2,1.057419965219867,Candidate 14,1.0,Candidate 14,1.0
25,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 0,1.11947254904285,Candidate 0,1.11947254904285,Candidate 8,1.0352596768631428,Candidate 5,1.0,Candidate 5,1.0
26,200,15,1D,normal,compromise,0.1,Candidate 1,Candidate 5,1.7147427128035362,Candidate 6,1.0058227461991651,Candidate 10,1.0304936004192402,Candidate 1,1.0,Candidate 1,1.0
27,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 0,1.2081093962195704,Candidate 8,2.053218081195995,Candidate 6,1.1045172147036768,Candidate 14,1.0034621107808221,Candidate 11,1.0
28,200,15,1D,normal,compromise,0.1,Candidate 8,Candidate 11,1.559444469386246,Candidate 13,1.0000521525012924,Candidate 9,1.0247352371216474,Candidate 13,1.0000521525012924,Candidate 4,1.0002745595707037
29,200,15,1D,normal,compromise,0.1,Candidate 10,Candidate 7,1.4513248467153488,Candidate 13,1.2882719939138572,Candidate 12,1.0763098593514493,Candidate 10,1.0,Candidate 1,1.0019865783281137
30,200,15,1D,normal,compromise,0.1,Candidate 11,Candidate 4,1.4498938718043868,Candidate 5,1.6233115045055917,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
31,200,15,1D,normal,compromise,0.1,Candidate 4,Candidate 7,1.1232205517920923,Candidate 10,2.204744129899252,Candidate 7,1.1232205517920923,Candidate 4,1.0,Candidate 4,1.0
32,200,15,1D,normal,compromise,0.1,Candidate 14,Candidate 10,1.199646061599542,Candidate 12,1.0138835626939284,Candidate 5,1.1507822333420963,Candidate 12,1.0138835626939284,Candidate 14,1.0
33,200,15,1D,normal,compromise,0.1,Candidate 6,Candidate 8,1.4513306913757686,Candidate 2,1.2316696108825087,Candidate 5,1.0059554016791619,Candidate 6,1.0,Candidate 6,1.0
34,200,15,1D,normal,compromise,0.1,Candidate 12,Candidate 10,1.5565485441075761,Candidate 3,1.2252618915227018,Candidate 12,1.0,Candidate 12,1.0,Candidate 12,1.0
35,200,15,1D,normal,compromise,0.1,Candidate 14,Candidate 2,1.7569168886330733,Candidate 5,1.2152832487197032,Candidate 8,1.2042822234256612,Candidate 14,1.0,Candidate 14,1.0
36,200,15,1D,normal,compromise,0.1,Candidate 2,Candidate 0,1.3856435262509854,Candidate 4,2.785337788437015,Candidate 10,1.0239174863377691,Candidate 2,1.0,Candidate 2,1.0
37,200,15,1D,normal,compromise,0.1,Candidate 9,Candidate 2,1.1287363147668497,Candidate 14,2.1191866830150867,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
38,200,15,1D,normal,compromise,0.1,Candidate 10,Candidate 12,1.0371393946689458,Candidate 3,1.6612984546840899,Candidate 12,1.0371393946689458,Candidate 10,1.0,Candidate 10,1.0
39,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 4,1.3007684145252831,Candidate 4,1.3007684145252831,Candidate 11,1.029995246636284,Candidate 0,1.0019487528531377,Candidate 5,1.0
40,200,15,1D,normal,compromise,0.1,Candidate 9,Candidate 9,1.0,Candidate 9,1.0,Candidate 3,1.1764199983376198,Candidate 9,1.0,Candidate 9,1.0
41,200,15,1D,normal,compromise,0.1,Candidate 13,Candidate 1,1.476075312870483,Candidate 1,1.476075312870483,Candidate 9,1.096444820796642,Candidate 13,1.0,Candidate 13,1.0
42,200,15,1D,normal,compromise,0.1,Candidate 1,Candidate 8,1.4141116236274043,Candidate 8,1.4141116236274043,Candidate 10,1.0000152870878212,Candidate 1,1.0,Candidate 10,1.0000152870878212
43,200,15,1D,normal,compromise,0.1,Candidate 9,Candidate 0,1.0591032769199675,Candidate 14,3.000631719372727,Candidate 0,1.0591032769199675,Candidate 5,1.0011676953361086,Candidate 9,1.0
44,200,15,1D,normal,compromise,0.1,Candidate 5,Candidate 2,1.3602911727906362,Candidate 2,1.3602911727906362,Candidate 0,1.1707468111744237,Candidate 1,1.0004563297981617,Candidate 5,1.0
45,200,15,1D,normal,compromise,0.1,Candidate 8,Candidate 13,1.2904822925921529,Candidate 2,1.4002014462823136,Candidate 13,1.2904822925921529,Candidate 8,1.0,Candidate 8,1.0
46,200,15,1D,normal,compromise,0.1,Candidate 8,Candidate 4,1.3564191117610533,Candidate 3,1.1470608172564551,Candidate 10,1.0220428318811767,Candidate 7,1.0043287291981726,Candidate 8,1.0
47,200,15,1D,normal,compromise,0.1,Candidate 4,Candidate 5,1.6420397878251916,Candidate 11,1.0934716143424779,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
48,200,15,1D,normal,compromise,0.1,Candidate 13,Candidate 6,1.3669548958423499,Candidate 10,1.7779963539285468,Candidate 13,1.0,Candidate 7,1.0017124121870633,Candidate 13,1.0
49,200,15,1D,normal,compromise,0.1,Candidate 6,Candidate 11,1.0629621380969732,Candidate 7,1.3938017098566542,Candidate 11,1.0629621380969732,Candidate 6,1.0,Candidate 6,1.0
0,200,15,1D,normal,compromise,0.25,Candidate 14,Candidate 5,1.14442625209159,Candidate 7,1.3310319821861012,Candidate 5,1.14442625209159,Candidate 14,1.0,Candidate 14,1.0
1,200,15,1D,normal,compromise,0.25,Candidate 13,Candidate 7,1.1235333836032702,Candidate 1,1.9453905980989623,Candidate 4,1.0466918007515327,Candidate 13,1.0,Candidate 13,1.0
2,200,15,1D,normal,compromise,0.25,Candidate 4,Candidate 1,1.3555647319596522,Candidate 1,1.3555647319596522,Candidate 0,1.1966137686650022,Candidate 4,1.0,Candidate 4,1.0
3,200,15,1D,normal,compromise,0.25,Candidate 13,Candidate 9,1.5421029446847052,Candidate 9,1.5421029446847052,Candidate 13,1.0,Candidate 13,1.0,Candidate 13,1.0
4,200,15,1D,normal,compromise,0.25,Candidate 9,Candidate 1,1.488758724942175,Candidate 13,1.0387077038174368,Candidate 13,1.0387077038174368,Candidate 13,1.0387077038174368,Candidate 9,1.0
5,200,15,1D,normal,compromise,0.25,Candidate 12,Candidate 10,1.1414734800826476,Candidate 10,1.1414734800826476,Candidate 10,1.1414734800826476,Candidate 6,1.1564175441456037,Candidate 12,1.0
6,200,15,1D,normal,compromise,0.25,Candidate 5,Candidate 13,1.5457976802824218,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0
7,200,15,1D,normal,compromise,0.25,Candidate 2,Candidate 11,1.0726156315928355,Candidate 11,1.0726156315928355,Candidate 11,1.0726156315928355,Candidate 4,1.0666655229804411,Candidate 5,1.0006274339585508
8,200,15,1D,normal,compromise,0.25,Candidate 1,Candidate 10,1.0571291362920996,Candidate 8,2.5053302228328103,Candidate 10,1.0571291362920996,Candidate 1,1.0,Candidate 1,1.0
9,200,15,1D,normal,compromise,0.25,Candidate 10,Candidate 14,1.4930190561220045,Candidate 14,1.4930190561220045,Candidate 9,1.010823914214937,Candidate 10,1.0,Candidate 10,1.0
10,200,15,1D,normal,compromise,0.25,Candidate 2,Candidate 1,1.06879302053426,Candidate 1,1.06879302053426,Candidate 4,1.0351867679047018,Candidate 2,1.0,Candidate 2,1.0
11,200,15,1D,normal,compromise,0.25,Candidate 3,Candidate 5,1.152560420314666,Candidate 1,2.0164101287307266,Candidate 5,1.152560420314666,Candidate 12,1.0054808918447058,Candidate 3,1.0
12,200,15,1D,normal,compromise,0.25,Candidate 9,Candidate 10,1.3115505899607924,Candidate 4,1.539763067757513,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
13,200,15,1D,normal,compromise,0.25,Candidate 2,Candidate 0,1.0919588987649134,Candidate 8,1.000498370904391,Candidate 0,1.0919588987649134,Candidate 3,1.007371301719289,Candidate 8,1.000498370904391
14,200,15,1D,normal,compromise,0.25,Candidate 7,Candidate 1,1.2024246053818601,Candidate 9,1.352819002641326,Candidate 10,1.006117756027847,Candidate 7,1.0,Candidate 8,1.003688637554907
15,200,15,1D,normal,compromise,0.25,Candidate 4,Candidate 8,1.2940749961558662,Candidate 13,1.0069166488398538,Candidate 10,1.029969355967743,Candidate 4,1.0,Candidate 4,1.0
16,200,15,1D,normal,compromise,0.25,Candidate 0,Candidate 6,1.6051322092083606,Candidate 5,2.4625011159930077,Candidate 8,1.1868131530219732,Candidate 4,1.0145805261090317,Candidate 0,1.0
17,200,15,1D,normal,compromise,0.25,Candidate 0,Candidate 13,1.4826674554975183,Candidate 8,1.4015382631660676,Candidate 14,1.0094371190290654,Candidate 0,1.0,Candidate 0,1.0
18,200,15,1D,normal,compromise,0.25,Candidate 5,Candidate 2,1.0683656302824704,Candidate 3,1.165680250997314,Candidate 2,1.0683656302824704,Candidate 5,1.0,Candidate 5,1.0
19,200,15,1D,normal,compromise,0.25,Candidate 6,Candidate 10,1.2158239411803473,Candidate 10,1.2158239411803473,Candidate 5,1.0682936222561201,Candidate 6,1.0,Candidate 12,1.0160649353944973
20,200,15,1D,normal,compromise,0.25,Candidate 12,Candidate 2,1.321422695359234,Candidate 2,1.321422695359234,Candidate 7,1.0295547767344486,Candidate 12,1.0,Candidate 12,1.0
21,200,15,1D,normal,compromise,0.25,Candidate 6,Candidate 9,1.171625356463603,Candidate 12,1.3271086990428274,Candidate 9,1.171625356463603,Candidate 14,1.0032292512973573,Candidate 6,1.0
22,200,15,1D,normal,compromise,0.25,Candidate 14,Candidate 9,1.1499258306567555,Candidate 9,1.1499258306567555,Candidate 2,1.0663580019949388,Candidate 14,1.0,Candidate 14,1.0
23,200,15,1D,normal,compromise,0.25,Candidate 6,Candidate 0,1.0396232582261924,Candidate 10,1.477988649041002,Candidate 2,1.0029916258691918,Candidate 2,1.0029916258691918,Candidate 6,1.0
24,200,15,1D,normal,compromise,0.25,Candidate 4,Candidate 5,1.624951499099182,Candidate 5,1.624951499099182,Candidate 6,1.011575107430362,Candidate 6,1.011575107430362,Candidate 4,1.0
25,200,15,1D,normal,compromise,0.25,Candidate 5,Candidate 7,1.201564986588026,Candidate 14,1.7777315765396648,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0
26,200,15,1D,normal,compromise,0.25,Candidate 0,Candidate 9,1.3610199939898324,Candidate 1,2.361208381848859,Candidate 2,1.094674895074245,Candidate 5,1.0015299819295655,Candidate 5,1.0015299819295655
27,200,15,1D,normal,compromise,0.25,Candidate 3,Candidate 11,1.1251981003367493,Candidate 7,1.0025840108074695,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
28,200,15,1D,normal,compromise,0.25,Candidate 4,Candidate 8,1.5875222662063144,Candidate 8,1.5875222662063144,Candidate 4,1.0,Candidate 11,1.0091519734280923,Candidate 4,1.0
29,200,15,1D,normal,compromise,0.25,Candidate 9,Candidate 9,1.0,Candidate 9,1.0,Candidate 1,1.1471543698322708,Candidate 10,1.060110949244815,Candidate 9,1.0
30,200,15,1D,normal,compromise,0.25,Candidate 10,Candidate 0,1.5092989101466046,Candidate 3,1.0174189596887109,Candidate 10,1.0,Candidate 10,1.0,Candidate 10,1.0
31,200,15,1D,normal,compromise,0.25,Candidate 6,Candidate 6,1.0,Candidate 1,1.4732257491088276,Candidate 3,1.1614082645782982,Candidate 6,1.0,Candidate 6,1.0
32,200,15,1D,normal,compromise,0.25,Candidate 1,Candidate 7,1.2789258337999665,Candidate 7,1.2789258337999665,Candidate 5,1.1974586849817674,Candidate 1,1.0,Candidate 1,1.0
33,200,15,1D,normal,compromise,0.25,Candidate 3,Candidate 1,1.5364991888427189,Candidate 2,1.0092947245497261,Candidate 2,1.0092947245497261,Candidate 9,1.0096710355324117,Candidate 3,1.0
34,200,15,1D,normal,compromise,0.25,Candidate 13,Candidate 10,1.09845977988088,Candidate 12,1.0504068992706412,Candidate 10,1.09845977988088,Candidate 13,1.0,Candidate 13,1.0
35,200,15,1D,normal,compromise,0.25,Candidate 3,Candidate 6,1.37313575632074,Candidate 3,1.0,Candidate 7,1.0893602330199004,Candidate 0,1.0075532615275307,Candidate 3,1.0
36,200,15,1D,normal,compromise,0.25,Candidate 14,Candidate 12,1.685016821857522,Candidate 2,1.0695477296873328,Candidate 9,1.065693550368209,Candidate 7,1.049762596776528,Candidate 14,1.0
37,200,15,1D,normal,compromise,0.25,Candidate 7,Candidate 9,1.0017633898004468,Candidate 3,1.0695577471491167,Candidate 12,1.1576434481384146,Candidate 9,1.0017633898004468,Candidate 9,1.0017633898004468
38,200,15,1D,normal,compromise,0.25,Candidate 10,Candidate 3,1.3967829651669583,Candidate 9,1.0186180255366397,Candidate 10,1.0,Candidate 2,1.0320694082028568,Candidate 10,1.0
39,200,15,1D,normal,compromise,0.25,Candidate 2,Candidate 8,1.6783098609762388,Candidate 9,1.5409370115002976,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
40,200,15,1D,normal,compromise,0.25,Candidate 7,Candidate 9,1.0735607448638005,Candidate 12,2.1008209629547014,Candidate 7,1.0,Candidate 7,1.0,Candidate 7,1.0
41,200,15,1D,normal,compromise,0.25,Candidate 10,Candidate 10,1.0,Candidate 8,1.346987433755213,Candidate 0,1.0200424450600658,Candidate 10,1.0,Candidate 10,1.0
42,200,15,1D,normal,compromise,0.25,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
43,200,15,1D,normal,compromise,0.25,Candidate 7,Candidate 2,1.4658193104432318,Candidate 12,1.2407613174637966,Candidate 5,1.0238575020364709,Candidate 6,1.0099908700127347,Candidate 7,1.0
44,200,15,1D,normal,compromise,0.25,Candidate 12,Candidate 8,1.260949510770352,Candidate 10,1.3598554548069168,Candidate 12,1.0,Candidate 12,1.0,Candidate 4,1.00289249138681
45,200,15,1D,normal,compromise,0.25,Candidate 12,Candidate 13,1.4165727862041013,Candidate 8,1.109890251209646,Candidate 10,1.0733657768919171,Candidate 5,1.0071125490840573,Candidate 12,1.0
46,200,15,1D,normal,compromise,0.25,Candidate 8,Candidate 0,1.310367928796055,Candidate 8,1.0,Candidate 14,1.1680244541987685,Candidate 1,1.0015973691561695,Candidate 1,1.0015973691561695
47,200,15,1D,normal,compromise,0.25,Candidate 1,Candidate 2,1.4461897993464152,Candidate 2,1.4461897993464152,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
48,200,15,1D,normal,compromise,0.25,Candidate 12,Candidate 12,1.0,Candidate 3,1.3184664463692408,Candidate 11,1.2884693476533853,Candidate 14,1.0934775384446183,Candidate 12,1.0
49,200,15,1D,normal,compromise,0.25,Candidate 8,Candidate 4,1.426835826200712,Candidate 4,1.426835826200712,Candidate 2,1.0101174820341612,Candidate 8,1.0,Candidate 2,1.0101174820341612
0,200,15,1D,normal,compromise,0.5,Candidate 1,Candidate 5,1.5935312941793272,Candidate 10,1.0439593789265689,Candidate 2,1.0587468626583112,Candidate 1,1.0,Candidate 1,1.0
1,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 8,1.0534017238863727,Candidate 5,1.162716204572418,Candidate 8,1.0534017238863727,Candidate 14,1.0,Candidate 14,1.0
2,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 14,1.1131481077582124,Candidate 5,1.1213193743641963,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
3,200,15,1D,normal,compromise,0.5,Candidate 0,Candidate 7,1.0048286466095782,Candidate 11,1.0752934952053663,Candidate 11,1.0752934952053663,Candidate 0,1.0,Candidate 7,1.0048286466095782
4,200,15,1D,normal,compromise,0.5,Candidate 9,Candidate 11,1.295467027555185,Candidate 1,1.1493187597586965,Candidate 9,1.0,Candidate 4,1.0054340996162534,Candidate 9,1.0
5,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 2,1.2108015787335862,Candidate 2,1.2108015787335862,Candidate 11,1.0079224473539765,Candidate 14,1.0,Candidate 14,1.0
6,200,15,1D,normal,compromise,0.5,Candidate 3,Candidate 5,1.0631942095953166,Candidate 0,1.4630961389645447,Candidate 5,1.0631942095953166,Candidate 13,1.0125370367804063,Candidate 3,1.0
7,200,15,1D,normal,compromise,0.5,Candidate 0,Candidate 12,1.3847776178500655,Candidate 10,1.0019459929503274,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
8,200,15,1D,normal,compromise,0.5,Candidate 2,Candidate 8,1.2788086403240704,Candidate 3,1.321804963997862,Candidate 14,1.0488055727033336,Candidate 14,1.0488055727033336,Candidate 2,1.0
9,200,15,1D,normal,compromise,0.5,Candidate 3,Candidate 11,1.4241165092144876,Candidate 11,1.4241165092144876,Candidate 0,1.3522865620642068,Candidate 9,1.000965292622854,Candidate 9,1.000965292622854
10,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 3,1.0197970856986034,Candidate 0,1.118378520267508,Candidate 0,1.118378520267508,Candidate 14,1.0,Candidate 14,1.0
11,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 6,1.1539488789271322,Candidate 6,1.1539488789271322,Candidate 7,1.0405314552596003,Candidate 14,1.0,Candidate 14,1.0
12,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 13,1.4364017324078622,Candidate 5,1.1378541515020928,Candidate 9,1.0026396489899356,Candidate 11,1.0,Candidate 14,1.0036363792446712
13,200,15,1D,normal,compromise,0.5,Candidate 1,Candidate 13,1.1304503309658889,Candidate 0,1.9049984377583284,Candidate 13,1.1304503309658889,Candidate 1,1.0,Candidate 1,1.0
